Sub_W,Sub_L,Sub_H,Patch_W,Patch_L,Feed_W,Slot1_W,Slot1_L,Slot2_W,Slot2_L,Freq_GHz,Gain,Directivity,S11(dB),Rad_eff,Total_eff,VSWR
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,37,4.6063171,5.6385601,-10.931561,0.78845281,0.72364878,1.7935604
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,38,5.3466002,6.0066048,-15.209578,0.85901262,0.83631858,1.420102
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,40,7.5685527,7.6188086,-5.5775874,0.98849485,0.71064462,3.209148
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,42,6.4240033,7.0834621,-19.666929,0.85912058,0.84966224,1.2319164
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,46,4.9535528,6.0997387,-2.6513051,0.7680357,0.35374317,6.4898079
6.5,6,0.23,5.4,2.22,0.7,0.35,0.85,0.3,0.55,50,3.8384834,6.0300632,-1.4421398,0.60372897,0.17265546,12.073495
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,1,-47.225223,-27.03074,-2.3220357,4.43E-05,1.82E-05,7.5257747
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,2,-34.431312,-8.7620457,-1.0384552,0.00271065,0.0005939755,16.748404
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,4,6.1301005,141.77745,-0.00081549505,2.72E-14,2.00E-18,21302.461
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,6,-15.227157,-1.8719108,-0.094440309,0.046182278,0.0010385924,183.947
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,10,-13.750539,1.3840147,-0.14204815,0.030658054,0.00098872578,122.29792
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,12,-11.430689,0.26729311,-0.16219324,0.067639726,0.0024320999,101.91584
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,26,-3.0097706,1.86021,-0.11457606,0.32583816,0.0084705454,151.62015
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,28,-3.7011936,0.51194748,-0.14026096,0.37904074,0.01240159,123.85585
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,30,-3.6042986,0.021403257,-0.18413436,0.43394013,0.018074335,94.346399
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,36,5.8203722,6.6409035,-2.0890352,0.82784087,0.31090785,8.3557414
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,37,6.1365561,6.5635749,-2.6690182,0.90635455,0.41061722,6.5598116
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,38,4.9523689,5.5320135,-4.3275033,0.87505539,0.54242756,4.0969685
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,40,5.4415487,5.9342225,-7.5951455,0.89275567,0.74151619,2.4311345
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,42,5.6623039,6.1485627,-3.5743168,0.89407535,0.49944933,4.9285598
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,46,4.3406419,5.2825529,-1.3351696,0.80502412,0.21166094,13.036528
6.5,6,0.23,5.4,2.58,0.7,0.35,0.85,0.3,0.55,50,1.2954293,2.7227928,-1.1222936,0.71988587,0.16553411,15.500344
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,1,-47.034142,-20.609072,-2.2791948,7.33E-05,2.98E-05,7.6655776
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,2,-33.969109,-4.6230415,-0.8869435,0.001162501,0.00022249531,19.603135
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,4,-18.628078,2.238809,-0.091307847,0.008190517,0.00017458506,190.25714
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,6,-10.403862,-2.5783491,-0.032916246,0.1649866,0.00114757,527.76167
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,10,-12.495669,-0.25712125,-0.11543631,0.059723501,0.0015699498,150.49021
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,12,-13.219621,0.013260628,-0.14602884,0.047501994,0.0015595837,118.96391
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,26,1.3599524,5.0338841,-0.163135,0.42914774,0.015617806,103.29793
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,28,4.3187806,5.9571559,-0.18128208,0.68574472,0.027576327,95.830943
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,30,5.8003024,6.9919941,-0.37636025,0.76003016,0.063761749,46.164567
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,36,5.3494165,6.1773157,-2.0454856,0.82643763,0.30292568,8.5319549
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,37,5.8394113,6.3506942,-3.8122301,0.88893847,0.5116968,4.629771
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,38,6.0081145,6.5917019,-6.4859304,0.87426131,0.67568905,2.7781529
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,40,6.1149645,6.5923647,-3.7245151,0.89590092,0.51937439,4.7354208
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,42,5.6521667,6.2996381,-1.9263078,0.86149519,0.30771139,9.5784808
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,46,2.7676031,3.4954647,-1.0208622,0.84569513,0.17542359,17.036357
6.5,6,0.23,5.4,2.94,0.7,0.35,0.85,0.3,0.55,50,1.1010209,2.2519464,-1.8078069,0.76719798,0.26233198,9.6439745
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,1,-46.589129,-18.388071,-2.3609613,0.000150858,6.14E-05,7.4031742
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,2,-34.766885,135.363,-1.0356681,9.71E-18,2.00E-18,16.793365
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,4,-21.482851,141.28509,-0.24832579,5.29E-17,2.00E-18,69.960398
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,6,-7.7610442,5.8700536,-0.10497813,0.043340131,0.00014738488,165.48216
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,10,-7.7941776,-0.44187024,-0.10983716,0.18397943,0.0013690377,158.16117
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,12,-9.6899011,-0.2935538,-0.14740574,0.11491197,0.0018735617,117.85285
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,26,6.3383841,7.1999926,-0.43551735,0.82004778,0.062247081,39.89606
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,28,7.6675318,7.7823138,-1.5176767,0.97391666,0.26136894,11.475404
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,30,7.0259521,8.029736,-7.5002537,0.79363646,0.65537479,2.458318
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,36,5.8557197,6.3454576,-3.0957603,0.89335939,0.43529882,5.6707503
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,37,6.0542418,6.7035638,-6.9557593,0.86112819,0.67762439,2.6295304
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,38,6.3291629,6.8672667,-6.5379721,0.88346556,0.69322162,2.7813423
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,40,6.2214588,6.7967069,-2.3689561,0.87594168,0.36270291,7.3784942
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,42,5.3993677,5.9258434,-1.3160464,0.88583418,0.22023179,13.225219
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,46,1.4127916,2.2190611,-1.3843142,0.8305639,0.21302239,12.575566
6.5,6,0.23,5.4,3.3,0.7,0.35,0.85,0.3,0.55,50,-0.58316007,0.13633764,-4.875148,0.84732541,0.56872716,3.6563918
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,1,-44.714555,128.27075,-2.216246,0.00016211,6.45E-05,7.8808603
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,2,-32.098773,-10.109324,-0.50777792,0.006324922,0.00073084283,34.221099
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,4,-15.104511,-3.5199032,-0.023511052,0.069428723,0.00068264562,738.88437
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,6,-17.884303,0.45267548,-0.13193635,0.014665679,0.0004790641,131.67055
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,10,-14.282184,1.3118794,-0.11965436,0.027579963,0.00072899848,145.18518
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,12,-10.423572,0.90718598,-0.073522898,0.07360787,0.0011491073,207.88754
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,26,7.0472259,7.605774,-3.9188437,0.87931643,0.50507535,4.5078259
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,28,7.2373006,7.8577056,-3.6289656,0.86688102,0.51078701,4.8564101
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,30,5.7995158,7.579161,-1.044713,0.66379729,0.1431331,16.648317
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,36,5.8348387,6.4431699,-4.839583,0.86929439,0.57143076,3.6819062
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,37,6.1535832,6.8007209,-9.5053697,0.86156139,0.76220604,2.0064267
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,38,6.5501312,6.9520301,-4.4489714,0.91161217,0.59852513,3.98967
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,40,6.1541575,6.6332209,-1.5589399,0.89555787,0.27367041,11.173224
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,42,4.1049765,4.8512519,-1.0989617,0.84211706,0.1901323,15.828529
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,46,-1.9237241,-1.1473185,-3.1345055,0.83629489,0.42095492,5.4511895
6.5,6,0.23,5.4,3.66,0.7,0.35,0.85,0.3,0.55,50,-3.3256869,-2.4615396,-8.8045209,0.81956853,0.71345786,2.139171
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,1,-47.203173,-22.732034,-2.2968452,0.000154585,6.32E-05,7.6073428
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,2,-29.845091,-11.024651,-0.28308361,0.013120669,0.00088901305,61.371688
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,4,-16.06287,-7.5196608,-0.0085489214,0.13985533,0.0013147471,2032.0979
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,6,-20.206269,-2.3295932,-0.21352141,0.016305436,0.00085701386,90.471798
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,10,-12.985784,0.71803197,-0.11510274,0.042620491,0.0010582436,150.92609
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,12,-1.177209,1.8042827,-0.021790074,0.50332769,0.0016008262,797.23301
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,26,7.1003315,7.6385763,-2.6286676,0.88343687,0.41160939,6.6589495
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,28,6.130045,7.6749029,-0.84072857,0.7006711,0.12623235,20.678895
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,30,4.5881409,7.0431158,-0.57789869,0.56820168,0.070727101,30.071351
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,36,5.646462,6.5065434,-8.0022596,0.82033617,0.68124721,30.071351
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,37,6.2345841,6.8423279,-8.6820729,0.86941197,0.75260692,2.1647629
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,38,6.7111909,6.9466265,-2.8284785,0.94723218,0.46538823,6.1959182
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,40,5.8173339,6.2128622,-1.1749709,0.91295038,0.21934147,14.807401
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,42,1.4986556,2.6222162,-1.3774475,0.77204736,0.21231293,12.637993
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,46,-4.4875806,-3.6911481,-13.052343,0.83244729,0.7971661,1.5724368
6.5,6,0.23,5.4,4.02,0.7,0.35,0.85,0.3,0.55,50,1.0489214,2.1408621,-10.132506,0.77768895,0.70337153,1.9046134
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,1,-47.097386,125.91957,-2.233933,9.98E-05,4.00E-05,7.8191385
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,2,-32.134735,135.39146,-0.50171032,1.77E-17,2.00E-18,34.634752
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,4,43.6424,140.6321,0.07599656,2.00E-10,2.00E-18,1
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,6,46.764752,143.75445,0.023604315,2.00E-10,2.00E-18,1
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,10,-12.596745,0.41391669,-0.098918016,0.049995834,0.0011714708,175.61983
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,12,-9.4990365,1.8509899,-0.12850434,0.073282008,0.0021948372,135.18658
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,26,6.3254187,7.6242956,-0.7095563,0.74150198,0.11399252,24.49621
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,28,5.2290838,7.5085712,-0.44015472,0.59163146,0.05819071,39.475884
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,30,3.5655639,6.6189968,-0.41887705,0.49505871,0.045254655,41.4803
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,36,5.5744428,6.5559513,-13.898379,0.79771754,0.7604428,1.505871
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,37,6.3832969,6.8335052,-5.8311779,0.90152789,0.66880474,3.0901785
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,38,6.2209325,6.8033319,-2.0718471,0.87450051,0.336766,8.4243997
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,40,4.0772462,5.033137,-1.1086982,0.80243695,0.18201076,15.689898
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,42,-4.5235773,-3.4863032,-3.2692753,0.78753994,0.41759672,5.3762323
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,46,-1.6288367,-0.46591316,-4.4646536,0.7650814,0.48977454,3.976252
6.5,6,0.23,5.4,4.38,0.7,0.35,0.85,0.3,0.55,50,2.3036653,3.2701103,-3.3359319,0.80048923,0.43160433,5.2713279
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,1,-46.302624,126.73147,-2.2404296,7.99E-05,3.21E-05,7.7967144
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,2,-35.377776,-13.416579,-1.0303444,0.0063662,0.0014052534,16.879933
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,4,-25.324491,140.56463,-0.35156446,2.58E-17,2.00E-18,49.41953
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,6,-18.952955,4.7427738,-0.18331535,0.004269993,0.00016010599,94.768075
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,10,-8.50548,1.2046433,-0.073509931,0.10690245,0.0016460689,236.32053
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,12,-3.2824576,2.620268,-0.064236706,0.25687831,0.0032262507,270.4348
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,26,4.7431466,7.6125188,-0.44092916,0.51649103,0.05025962,39.406574
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,28,3.6691308,7.334696,-0.34671742,0.42997527,0.033054607,50.110243
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,30,2.1115356,6.1420337,-0.35932999,0.39532128,0.031019884,48.822709
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,36,5.3615943,6.513222,-26.253828,0.76707394,0.76623956,1.1023316
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,37,6.4409315,6.6578181,-3.4616766,0.95128651,0.52566512,5.0845616
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,38,5.435113,6.4196685,-1.533357,0.79715809,0.23660483,11.358653
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,40,0.99817819,2.3760529,-1.0269971,0.72813604,0.15300169,16.934819
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,42,-1.3166452,0.14242805,-1.2651728,0.71464881,0.18079673,13.755023
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,46,-0.040898774,1.3463977,-6.671184,0.72655811,0.56914051,3.4510494
6.5,6,0.23,5.4,4.74,0.7,0.35,0.85,0.3,0.55,50,1.6361778,3.0934399,-2.3226559,0.71494691,0.29647847,7.5237886
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,1,-47.819634,-31.853611,-2.096987,8.63E-05,3.30E-05,8.3243609
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,2,-31.642171,134.87475,-0.40575719,2.23E-17,2.00E-18,42.82106
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,4,42.813704,0.97984442,0.20000849,15254.077,0.00015254077,1
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,6,46.191523,-0.027671704,0.18165402,41871.594,0.00041871594,1
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,10,52.591419,1.2737562,0.086426042,135446.04,0.0013544604,1
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,12,57.961002,2.9009288,0.055199634,320632.3,0.003206323,1
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,26,3.2363874,7.5576255,-0.33043548,0.36972276,0.026704735,52.578706
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,28,2.1063369,7.0857843,-0.3020461,0.31772783,0.020893751,57.519488
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,30,0.51691966,5.5870324,-0.33752669,0.31116356,0.022936674,51.47438
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,36,4.6824255,5.9622368,-8.600434,0.74476432,0.6485081,2.1822641
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,37,4.9118599,5.3657688,-2.5764994,0.90076005,0.40156498,6.7917625
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,38,4.4848936,6.2234892,-2.479171,0.67010127,0.29046091,7.054598
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,40,0.56890056,3.5096931,-1.371637,0.50806672,0.13640844,12.691304
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,42,-2.0882274,0.50605908,-2.5539713,0.55026431,0.243671,6.8508058
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,46,0.44336828,1.9257612,-4.5132561,0.71082175,0.46071094,3.9352711
6.5,6,0.23,5.4,5.1,0.7,0.35,0.85,0.3,0.55,50,1.2260556,3.3256758,-2.3405269,0.61664893,0.25539193,7.4670225
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,1,-47.052306,125.2408,-1.6702706,0.000221018,7.49E-05,10.432607
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,2,-30.728128,-13.864506,-0.29950441,0.020589121,0.0012874069,58.007496
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,4,43.692022,-6.151592,0.13540224,96463.14,0.0009646314,1
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,6,-14.254703,-2.3466321,-0.044650884,0.064445552,0.00086952664,389.05952
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,10,-14.40479,1.0807194,-0.17874613,0.028278027,0.0011516578,97.190241
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,12,-12.273592,2.0202385,-0.16204684,0.037206341,0.0014605779,107.20541
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,26,7.4131958,7.608056,-1.0235291,0.95612347,0.18445103,16.206952
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,28,6.8922157,7.8908408,-13.165181,0.79457974,0.78247487,1.5629687
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,30,6.3049924,7.7467809,-1.4179953,0.71749876,0.19132097,12.278138
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,36,5.8145827,6.4696559,-4.8955985,0.85998858,0.58008231,3.6418924
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,37,6.1541485,6.8286414,-8.9505491,0.85615167,0.78620957,2.1096421
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,38,6.6535053,7.0101561,-4.6060266,0.92115968,0.56746677,3.8595025
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,40,6.4481116,6.80319,-1.5891004,0.92149325,0.24377009,10.962307
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,42,4.8656522,5.5421175,-0.98107117,0.85576294,0.1618334,17.725775
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,46,0.7478579,1.7359957,-1.4822239,0.79650081,0.25963308,11.748506
6.5,6,0.23,5.4,3.5,0.5,0.35,0.85,0.3,0.55,50,0.60995627,0.94319001,-11.078906,0.92613997,0.80482822,1.7750396
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,1,-46.682842,125.74999,-1.7638873,0.000214535,7.51E-05,9.8823985
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,2,-31.277895,-14.021319,-0.34412934,0.018807992,0.0013806127,50.486999
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,4,43.859355,-6.6536941,0.1223609,112539.48,0.0011253948,1
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,6,-14.206407,-2.570523,-0.045215372,0.068613817,0.00095328233,384.20133
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,10,-14.428107,0.9240548,-0.18030833,0.029159755,0.0011915358,96.348399
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,12,-12.35619,1.8341205,-0.16579121,0.03810386,0.0014960972,104.78409
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,26,7.27332,7.5924936,-1.0075571,0.92914317,0.1787886,17.260808
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,28,6.8663874,7.8902509,-15.339785,0.78997555,0.78301105,1.412562
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,30,6.3672557,7.7463267,-1.4228722,0.7279355,0.19559819,12.236244
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,36,5.8064206,6.4612693,-4.7830324,0.86003302,0.57311154,3.7232769
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,37,6.1484664,6.8093867,-8.8190359,0.85883153,0.77724028,2.1361884
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,38,6.6190985,6.985842,-4.6066342,0.91902145,0.57743542,10.87065
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,40,6.382844,6.7587014,-1.6025748,0.91709486,0.25340639,13.809008
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,42,4.7419309,5.4480613,-1.0141143,0.84993743,0.16877756,17.149457
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,46,0.65521931,1.6247202,-1.5975097,0.79992617,0.26973899,10.904924
6.5,6,0.23,5.4,3.5,0.54,0.35,0.85,0.3,0.55,50,0.36163943,0.71849013,-10.269112,0.92111728,0.79586784,1.8842566
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,1,-45.501179,127.05156,-1.8543085,0.00021237064,7.65E-05,9.4038867
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,2,-31.542259,-14.025616,-0.3913189,0.017714777,0.0015059425,44.400385
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,4,44.16396,-6.1177609,0.10133607,106701.87,0.0010670187,1
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,6,-14.013711,-2.0914124,-0.04639736,0.064234767,0.0009106526,374.41349
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,10,-14.437046,0.87816127,-0.17607926,0.029408932,0.001170428,98.662315
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,12,-12.572733,1.5714789,-0.16489713,0.038510473,0.0014751569,105.35233
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,26,7.0954623,7.5758003,-0.99814838,0.89529508,0.17321687,17.423153
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,28,6.846623,7.8886621,-18.040336,0.78667635,0.78297187,1.2865225
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,30,6.4400268,7.7433089,-1.4223376,0.74075021,0.20055144,12.24082
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,36,5.8135485,6.4509541,-4.5309134,0.86349424,0.55582993,3.9206054
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,37,6.1502547,6.7953212,-8.7642528,0.86197238,0.77097725,2.1475017
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,38,6.5950244,6.9730972,-4.7916106,0.91662717,0.6003005,3.7169366
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,40,6.3306481,6.7435293,-1.6621182,0.90930981,0.26780134,10.483464
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,42,4.6555863,5.4108431,-1.0641493,0.84037731,0.17708477,16.344981
6.5,6,0.23,5.4,3.5,0.58,0.35,0.85,0.3,0.55,46,0.43861933,1.4112487,-1.7046862,0.79935016,0.27638692,10.22329
